idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada,SCA90_visitante,GCA90_visitante,SCA90_local,GCA90_local
2068,Cadiz,Elche,1,1,2022-2023,19.11,1.42,,
2069,Betis,Barcelona,1,2,2022-2023,27.63,3.29,19.5,1.82
2070,Real Madrid,Valencia,2,0,2022-2023,22.61,1.63,31.42,3.53
2071,Mallorca,Celta Vigo,1,0,2022-2023,21.55,1.84,14.82,1.66
2072,Atletico de Madrid,Valladolid,3,0,2022-2023,20.84,1.55,25.21,3.05
2073,Rayo Vallecano,Real Sociedad,0,2,2022-2023,21.05,2.16,23.18,1.82
2074,Espanyol,Betis,1,0,2022-2023,19.5,1.82,19.34,2.21
2075,Sevilla,Cadiz,1,0,2022-2023,,,22.03,2.16
2076,Athletic Club,Real Madrid,0,2,2022-2023,31.42,3.53,24.87,2.05
2077,Barcelona,Getafe,1,0,2022-2023,16.29,1.34,27.63,3.29
2078,Elche,Osasuna,1,1,2022-2023,20.5,1.82,19.11,1.42
2079,Villarreal,Girona,1,0,2022-2023,21.61,2.68,23.26,2.34
2080,Valencia,Almeria,2,2,2022-2023,,,22.61,1.63
2081,Almeria,Espanyol,3,1,2022-2023,19.34,2.21,,
2082,Cadiz,Mallorca,2,0,2022-2023,14.82,1.66,,
2083,Girona,Barcelona,0,1,2022-2023,27.63,3.29,21.61,2.68
2084,Getafe,Betis,0,1,2022-2023,19.5,1.82,16.29,1.34
2085,Sevilla,Elche,3,0,2022-2023,19.11,1.42,22.03,2.16
2086,Real Madrid,Real Sociedad,0,0,2022-2023,21.05,2.16,31.42,3.53
2087,Celta Vigo,Athletic Club,1,0,2022-2023,24.87,2.05,21.55,1.84
2088,Osasuna,Atletico de Madrid,0,1,2022-2023,25.21,3.05,20.5,1.82
2089,Valladolid,Valencia,1,0,2022-2023,22.61,1.63,20.84,1.55
2090,Villarreal,Rayo Vallecano,0,1,2022-2023,23.18,1.82,23.26,2.34
2091,Athletic Club,Cadiz,4,1,2022-2023,,,24.87,2.05
2092,Atletico de Madrid,Getafe,1,1,2022-2023,16.29,1.34,25.21,3.05
2093,Betis,Celta Vigo,3,4,2022-2023,21.55,1.84,19.5,1.82
2094,Elche,Villarreal,3,1,2022-2023,23.26,2.34,19.11,1.42
2095,Espanyol,Osasuna,1,1,2022-2023,20.5,1.82,19.34,2.21
2096,Barcelona,Sevilla,3,0,2022-2023,22.03,2.16,27.63,3.29
2097,Mallorca,Real Madrid,1,0,2022-2023,31.42,3.53,14.82,1.66
2098,Real Sociedad,Valladolid,0,1,2022-2023,20.84,1.55,21.05,2.16
2099,Girona,Valencia,1,0,2022-2023,22.61,1.63,21.61,2.68
2100,Rayo Vallecano,Almeria,2,0,2022-2023,,,23.18,1.82
2101,Cadiz,Girona,2,0,2022-2023,21.61,2.68,,
2102,Almeria,Betis,2,3,2022-2023,19.5,1.82,,
2103,Valencia,Athletic Club,1,2,2022-2023,24.87,2.05,22.61,1.63
2104,Sevilla,Mallorca,2,0,2022-2023,14.82,1.66,22.03,2.16
2105,Getafe,Rayo Vallecano,1,1,2022-2023,23.18,1.82,16.29,1.34
2106,Celta Vigo,Atletico de Madrid,0,1,2022-2023,25.21,3.05,21.55,1.84
2107,Villarreal,Barcelona,0,1,2022-2023,27.63,3.29,23.26,2.34
2108,Valladolid,Osasuna,0,0,2022-2023,20.5,1.82,20.84,1.55
2109,Espanyol,Real Sociedad,2,3,2022-2023,21.05,2.16,19.34,2.21
2110,Real Madrid,Elche,4,0,2022-2023,19.11,1.42,31.42,3.53
2111,Girona,Almeria,6,2,2022-2023,,,21.61,2.68
2112,Betis,Valladolid,2,1,2022-2023,20.84,1.55,19.5,1.82
2113,Mallorca,Villarreal,4,2,2022-2023,23.26,2.34,14.82,1.66
2114,Osasuna,Real Madrid,0,2,2022-2023,31.42,3.53,20.5,1.82
2115,Real Sociedad,Celta Vigo,1,1,2022-2023,21.55,1.84,21.05,2.16
2116,Barcelona,Cadiz,2,0,2022-2023,,,27.63,3.29
2117,Elche,Espanyol,0,1,2022-2023,19.34,2.21,19.11,1.42
2118,Rayo Vallecano,Sevilla,1,1,2022-2023,22.03,2.16,23.18,1.82
2119,Atletico de Madrid,Athletic Club,1,0,2022-2023,24.87,2.05,25.21,3.05
2120,Getafe,Valencia,1,0,2022-2023,22.61,1.63,16.29,1.34
2121,Elche,Betis,2,3,2022-2023,19.5,1.82,19.11,1.42
2122,Cadiz,Rayo Vallecano,1,0,2022-2023,23.18,1.82,,
2123,Espanyol,Mallorca,2,1,2022-2023,14.82,1.66,19.34,2.21
2124,Real Madrid,Atletico de Madrid,1,1,2022-2023,25.21,3.05,31.42,3.53
2125,Valencia,Real Sociedad,1,0,2022-2023,21.05,2.16,22.61,1.63
2126,Athletic Club,Girona,2,3,2022-2023,21.61,2.68,24.87,2.05
2127,Celta Vigo,Valladolid,3,0,2022-2023,20.84,1.55,21.55,1.84
2128,Almeria,Barcelona,1,0,2022-2023,27.63,3.29,,
2129,Sevilla,Osasuna,2,3,2022-2023,20.5,1.82,22.03,2.16
2130,Villarreal,Getafe,2,1,2022-2023,16.29,1.34,23.26,2.34
2131,Real Sociedad,Cadiz,0,0,2022-2023,,,21.05,2.16
2132,Atletico de Madrid,Sevilla,6,1,2022-2023,22.03,2.16,25.21,3.05
2133,Getafe,Girona,3,2,2022-2023,21.61,2.68,16.29,1.34
2134,Almeria,Villarreal,0,2,2022-2023,23.26,2.34,,
2135,Mallorca,Elche,0,1,2022-2023,19.11,1.42,14.82,1.66
2136,Barcelona,Valencia,1,0,2022-2023,22.61,1.63,27.63,3.29
2137,Betis,Real Madrid,0,0,2022-2023,31.42,3.53,19.5,1.82
2138,Rayo Vallecano,Athletic Club,0,0,2022-2023,24.87,2.05,23.18,1.82
2139,Valladolid,Espanyol,2,1,2022-2023,19.34,2.21,20.84,1.55
2140,Osasuna,Celta Vigo,0,0,2022-2023,21.55,1.84,20.5,1.82
2141,Cadiz,Getafe,2,2,2022-2023,16.29,1.34,,
2142,Celta Vigo,Rayo Vallecano,3,0,2022-2023,23.18,1.82,21.55,1.84
2143,Elche,Valladolid,1,1,2022-2023,20.84,1.55,19.11,1.42
2144,Real Madrid,Espanyol,3,1,2022-2023,19.34,2.21,31.42,3.53
2145,Valencia,Osasuna,1,0,2022-2023,20.5,1.82,22.61,1.63
2146,Athletic Club,Barcelona,0,1,2022-2023,27.63,3.29,24.87,2.05
2147,Mallorca,Real Sociedad,1,1,2022-2023,21.05,2.16,14.82,1.66
2148,Villarreal,Betis,1,1,2022-2023,19.5,1.82,23.26,2.34
2149,Sevilla,Almeria,2,1,2022-2023,,,22.03,2.16
2150,Girona,Atletico de Madrid,0,1,2022-2023,25.21,3.05,21.61,2.68
2151,Valladolid,Athletic Club,1,3,2022-2023,24.87,2.05,20.84,1.55
2152,Atletico de Madrid,Valencia,3,0,2022-2023,22.61,1.63,25.21,3.05
2153,Almeria,Cadiz,1,1,2022-2023,,,,
2154,Espanyol,Celta Vigo,1,3,2022-2023,21.55,1.84,19.34,2.21
2155,Rayo Vallecano,Girona,2,2,2022-2023,21.61,2.68,23.18,1.82
2156,Barcelona,Real Madrid,2,1,2022-2023,31.42,3.53,27.63,3.29
2157,Betis,Mallorca,1,0,2022-2023,14.82,1.66,19.5,1.82
2158,Getafe,Sevilla,2,0,2022-2023,22.03,2.16,16.29,1.34
2159,Osasuna,Villarreal,0,3,2022-2023,23.26,2.34,20.5,1.82
2160,Real Sociedad,Elche,2,0,2022-2023,19.11,1.42,21.05,2.16
2161,Mallorca,Osasuna,0,0,2022-2023,20.5,1.82,14.82,1.66
2162,Athletic Club,Getafe,0,0,2022-2023,16.29,1.34,24.87,2.05
2163,Cadiz,Sevilla,0,2,2022-2023,22.03,2.16,,
2164,Elche,Barcelona,0,4,2022-2023,27.63,3.29,19.11,1.42
2165,Girona,Espanyol,2,1,2022-2023,19.34,2.21,21.61,2.68
2166,Atletico de Madrid,Betis,1,0,2022-2023,19.5,1.82,25.21,3.05
2167,Real Madrid,Valladolid,6,0,2022-2023,20.84,1.55,31.42,3.53
2168,Villarreal,Real Sociedad,2,0,2022-2023,21.05,2.16,23.26,2.34
2169,Celta Vigo,Almeria,2,2,2022-2023,,,21.55,1.84
2170,Valencia,Rayo Vallecano,1,1,2022-2023,23.18,1.82,22.61,1.63
2171,Sevilla,Celta Vigo,2,2,2022-2023,21.55,1.84,22.03,2.16
2172,Real Madrid,Villarreal,2,3,2022-2023,23.26,2.34,31.42,3.53
2173,Espanyol,Athletic Club,1,2,2022-2023,24.87,2.05,19.34,2.21
2174,Osasuna,Elche,2,1,2022-2023,19.11,1.42,20.5,1.82
2175,Real Sociedad,Getafe,2,0,2022-2023,16.29,1.34,21.05,2.16
2176,Betis,Cadiz,0,2,2022-2023,,,19.5,1.82
2177,Almeria,Valencia,2,1,2022-2023,22.61,1.63,,
2178,Rayo Vallecano,Atletico de Madrid,1,2,2022-2023,25.21,3.05,23.18,1.82
2179,Valladolid,Mallorca,3,3,2022-2023,14.82,1.66,20.84,1.55
2180,Barcelona,Girona,0,0,2022-2023,21.61,2.68,27.63,3.29
2181,Rayo Vallecano,Osasuna,2,1,2022-2023,20.5,1.82,23.18,1.82
2182,Athletic Club,Real Sociedad,2,0,2022-2023,21.05,2.16,24.87,2.05
2183,Betis,Espanyol,3,1,2022-2023,19.34,2.21,19.5,1.82
2184,Cadiz,Real Madrid,0,2,2022-2023,31.42,3.53,,
2185,Villarreal,Valladolid,1,2,2022-2023,20.84,1.55,23.26,2.34
2186,Getafe,Barcelona,0,0,2022-2023,27.63,3.29,16.29,1.34
2187,Girona,Elche,2,0,2022-2023,19.11,1.42,21.61,2.68
2188,Valencia,Sevilla,0,2,2022-2023,22.03,2.16,22.61,1.63
2189,Atletico de Madrid,Almeria,2,1,2022-2023,,,25.21,3.05
2190,Celta Vigo,Mallorca,0,1,2022-2023,14.82,1.66,21.55,1.84
2191,Espanyol,Cadiz,0,0,2022-2023,,,19.34,2.21
2192,Almeria,Athletic Club,1,2,2022-2023,24.87,2.05,,
2193,Osasuna,Betis,3,2,2022-2023,19.5,1.82,20.5,1.82
2194,Real Madrid,Celta Vigo,2,0,2022-2023,21.55,1.84,31.42,3.53
2195,Real Sociedad,Rayo Vallecano,2,1,2022-2023,23.18,1.82,21.05,2.16
2196,Valladolid,Girona,1,0,2022-2023,21.61,2.68,20.84,1.55
2197,Elche,Valencia,0,2,2022-2023,22.61,1.63,19.11,1.42
2198,Sevilla,Villarreal,2,1,2022-2023,23.26,2.34,22.03,2.16
2199,Barcelona,Atletico de Madrid,1,0,2022-2023,25.21,3.05,27.63,3.29
2200,Mallorca,Getafe,3,1,2022-2023,16.29,1.34,14.82,1.66
2201,Betis,Real Sociedad,0,0,2022-2023,21.05,2.16,19.5,1.82
2202,Cadiz,Osasuna,0,1,2022-2023,20.5,1.82,,
2203,Girona,Real Madrid,4,2,2022-2023,31.42,3.53,21.61,2.68
2204,Atletico de Madrid,Mallorca,3,1,2022-2023,14.82,1.66,25.21,3.05
2205,Celta Vigo,Elche,1,0,2022-2023,19.11,1.42,21.55,1.84
2206,Rayo Vallecano,Barcelona,2,1,2022-2023,27.63,3.29,23.18,1.82
2207,Getafe,Almeria,1,2,2022-2023,,,16.29,1.34
2208,Athletic Club,Sevilla,0,1,2022-2023,22.03,2.16,24.87,2.05
2209,Valencia,Valladolid,2,1,2022-2023,20.84,1.55,22.61,1.63
2210,Villarreal,Espanyol,4,2,2022-2023,19.34,2.21,23.26,2.34
2211,Osasuna,Real Sociedad,0,2,2022-2023,21.05,2.16,20.5,1.82
2212,Barcelona,Betis,4,0,2022-2023,19.5,1.82,27.63,3.29
2213,Elche,Rayo Vallecano,4,0,2022-2023,23.18,1.82,19.11,1.42
2214,Real Madrid,Almeria,4,2,2022-2023,,,31.42,3.53
2215,Cadiz,Valencia,2,1,2022-2023,22.61,1.63,,
2216,Espanyol,Getafe,1,0,2022-2023,16.29,1.34,19.34,2.21
2217,Valladolid,Atletico de Madrid,2,5,2022-2023,25.21,3.05,20.84,1.55
2218,Villarreal,Celta Vigo,3,1,2022-2023,21.55,1.84,23.26,2.34
2219,Mallorca,Athletic Club,1,1,2022-2023,24.87,2.05,14.82,1.66
2220,Sevilla,Girona,0,2,2022-2023,21.61,2.68,22.03,2.16
2221,Barcelona,Osasuna,1,0,2022-2023,20.5,1.82,27.63,3.29
2222,Almeria,Elche,2,1,2022-2023,19.11,1.42,,
2223,Real Sociedad,Real Madrid,2,0,2022-2023,31.42,3.53,21.05,2.16
2224,Atletico de Madrid,Cadiz,5,1,2022-2023,,,25.21,3.05
2225,Valencia,Villarreal,1,1,2022-2023,23.26,2.34,22.61,1.63
2226,Getafe,Celta Vigo,1,0,2022-2023,21.55,1.84,16.29,1.34
2227,Athletic Club,Betis,0,1,2022-2023,19.5,1.82,24.87,2.05
2228,Rayo Vallecano,Valladolid,2,1,2022-2023,20.84,1.55,23.18,1.82
2229,Girona,Mallorca,2,1,2022-2023,14.82,1.66,21.61,2.68
2230,Sevilla,Espanyol,3,2,2022-2023,19.34,2.21,22.03,2.16
2231,Mallorca,Cadiz,1,0,2022-2023,,,14.82,1.66
2232,Villarreal,Athletic Club,5,1,2022-2023,24.87,2.05,23.26,2.34
2233,Real Madrid,Getafe,1,0,2022-2023,16.29,1.34,31.42,3.53
2234,Osasuna,Almeria,3,1,2022-2023,,,20.5,1.82
2235,Real Sociedad,Girona,2,2,2022-2023,21.61,2.68,21.05,2.16
2236,Celta Vigo,Valencia,1,2,2022-2023,22.61,1.63,21.55,1.84
2237,Elche,Atletico de Madrid,1,0,2022-2023,25.21,3.05,19.11,1.42
2238,Espanyol,Barcelona,2,4,2022-2023,27.63,3.29,19.34,2.21
2239,Valladolid,Sevilla,0,3,2022-2023,22.03,2.16,20.84,1.55
2240,Betis,Rayo Vallecano,3,1,2022-2023,23.18,1.82,19.5,1.82
2241,Cadiz,Valladolid,2,0,2022-2023,20.84,1.55,,
2242,Athletic Club,Celta Vigo,2,1,2022-2023,21.55,1.84,24.87,2.05
2243,Barcelona,Real Sociedad,1,2,2022-2023,21.05,2.16,27.63,3.29
2244,Almeria,Mallorca,3,0,2022-2023,14.82,1.66,,
2245,Girona,Villarreal,1,2,2022-2023,23.26,2.34,21.61,2.68
2246,Getafe,Elche,1,1,2022-2023,19.11,1.42,16.29,1.34
2247,Atletico de Madrid,Osasuna,3,0,2022-2023,20.5,1.82,25.21,3.05
2248,Sevilla,Betis,0,0,2022-2023,19.5,1.82,22.03,2.16
2249,Rayo Vallecano,Espanyol,1,2,2022-2023,19.34,2.21,23.18,1.82
2250,Valencia,Real Madrid,1,0,2022-2023,31.42,3.53,22.61,1.63
2251,Celta Vigo,Girona,1,1,2022-2023,21.61,2.68,21.55,1.84
2252,Valladolid,Barcelona,3,1,2022-2023,27.63,3.29,20.84,1.55
2253,Real Sociedad,Almeria,1,0,2022-2023,,,21.05,2.16
2254,Betis,Getafe,0,1,2022-2023,16.29,1.34,19.5,1.82
2255,Elche,Sevilla,1,1,2022-2023,22.03,2.16,19.11,1.42
2256,Espanyol,Atletico de Madrid,3,3,2022-2023,25.21,3.05,19.34,2.21
2257,Villarreal,Cadiz,2,0,2022-2023,,,23.26,2.34
2258,Real Madrid,Rayo Vallecano,2,1,2022-2023,23.18,1.82,31.42,3.53
2259,Mallorca,Valencia,1,0,2022-2023,22.61,1.63,14.82,1.66
2260,Osasuna,Athletic Club,2,0,2022-2023,24.87,2.05,20.5,1.82
2261,Sevilla,Real Madrid,1,2,2022-2023,31.42,3.53,22.03,2.16
2262,Athletic Club,Elche,0,1,2022-2023,19.11,1.42,24.87,2.05
2263,Atletico de Madrid,Real Sociedad,2,1,2022-2023,21.05,2.16,25.21,3.05
2264,Barcelona,Mallorca,3,0,2022-2023,14.82,1.66,27.63,3.29
2265,Getafe,Osasuna,2,1,2022-2023,20.5,1.82,16.29,1.34
2266,Cadiz,Celta Vigo,1,0,2022-2023,21.55,1.84,,
2267,Rayo Vallecano,Villarreal,2,1,2022-2023,23.26,2.34,23.18,1.82
2268,Almeria,Valladolid,0,0,2022-2023,20.84,1.55,,
2269,Girona,Betis,1,2,2022-2023,19.5,1.82,21.61,2.68
2270,Valencia,Espanyol,2,2,2022-2023,19.34,2.21,22.61,1.63
2271,Betis,Valencia,1,1,2022-2023,22.61,1.63,19.5,1.82
2272,Mallorca,Rayo Vallecano,3,0,2022-2023,23.18,1.82,14.82,1.66
2273,Real Sociedad,Sevilla,2,1,2022-2023,22.03,2.16,21.05,2.16
2274,Real Madrid,Athletic Club,1,1,2022-2023,24.87,2.05,31.42,3.53
2275,Villarreal,Atletico de Madrid,2,2,2022-2023,25.21,3.05,23.26,2.34
2276,Celta Vigo,Barcelona,2,1,2022-2023,27.63,3.29,21.55,1.84
2277,Valladolid,Getafe,0,0,2022-2023,16.29,1.34,20.84,1.55
2278,Elche,Cadiz,1,1,2022-2023,,,19.11,1.42
2279,Espanyol,Almeria,3,3,2022-2023,,,19.34,2.21
2280,Osasuna,Girona,2,1,2022-2023,21.61,2.68,20.5,1.82
2281,Almeria,Rayo Vallecano,0,2,2023-2024,21.45,1.05,,
2282,Sevilla,Valencia,1,2,2023-2024,17.63,1.74,23.0,2.21
2283,Real Sociedad,Girona,1,1,2023-2024,22.95,4.0,20.39,2.08
2284,Las Palmas,Mallorca,1,1,2023-2024,19.32,1.5,18.61,1.58
2285,Athletic Club,Real Madrid,0,2,2023-2024,28.47,4.05,21.5,2.71
2286,Celta Vigo,Osasuna,0,2,2023-2024,18.79,1.92,22.5,2.13
2287,Villarreal,Betis,1,2,2023-2024,22.89,2.05,22.5,2.92
2288,Getafe,Barcelona,0,0,2023-2024,27.97,3.58,20.16,1.82
2289,Cadiz,Alaves,1,0,2023-2024,21.5,1.58,,
2290,Atletico de Madrid,Granada,3,1,2023-2024,18.63,1.66,22.42,3.16
2291,Mallorca,Villarreal,0,1,2023-2024,22.5,2.92,19.32,1.5
2292,Valencia,Las Palmas,1,0,2023-2024,18.61,1.58,17.63,1.74
2293,Real Sociedad,Celta Vigo,1,1,2023-2024,22.5,2.13,20.39,2.08
2294,Almeria,Real Madrid,1,3,2023-2024,28.47,4.05,,
2295,Osasuna,Athletic Club,0,2,2023-2024,21.5,2.71,18.79,1.92
2296,Girona,Getafe,3,0,2023-2024,20.16,1.82,22.95,4.0
2297,Barcelona,Cadiz,2,0,2023-2024,,,27.97,3.58
2298,Betis,Atletico de Madrid,0,0,2023-2024,22.42,3.16,22.89,2.05
2299,Alaves,Sevilla,4,3,2023-2024,23.0,2.21,21.5,1.58
2300,Granada,Rayo Vallecano,0,2,2023-2024,21.45,1.05,18.63,1.66
2301,Las Palmas,Real Sociedad,0,0,2023-2024,20.39,2.08,18.61,1.58
2302,Celta Vigo,Real Madrid,0,1,2023-2024,28.47,4.05,22.5,2.13
2303,Cadiz,Almeria,1,1,2023-2024,,,,
2304,Granada,Mallorca,3,2,2023-2024,19.32,1.5,18.63,1.66
2305,Sevilla,Girona,1,2,2023-2024,22.95,4.0,23.0,2.21
2306,Athletic Club,Betis,4,2,2023-2024,22.89,2.05,21.5,2.71
2307,Villarreal,Barcelona,3,4,2023-2024,27.97,3.58,22.5,2.92
2308,Valencia,Osasuna,1,2,2023-2024,18.79,1.92,17.63,1.74
2309,Getafe,Alaves,1,0,2023-2024,21.5,1.58,20.16,1.82
2310,Rayo Vallecano,Atletico de Madrid,0,7,2023-2024,22.42,3.16,21.45,1.05
2311,Almeria,Celta Vigo,2,3,2023-2024,22.5,2.13,,
2312,Cadiz,Villarreal,3,1,2023-2024,22.5,2.92,,
2313,Betis,Rayo Vallecano,1,0,2023-2024,21.45,1.05,22.89,2.05
2314,Alaves,Valencia,1,0,2023-2024,17.63,1.74,21.5,1.58
2315,Real Madrid,Getafe,2,1,2023-2024,20.16,1.82,28.47,4.05
2316,Real Sociedad,Granada,5,3,2023-2024,18.63,1.66,20.39,2.08
2317,Girona,Las Palmas,1,0,2023-2024,18.61,1.58,22.95,4.0
2318,Mallorca,Athletic Club,0,0,2023-2024,21.5,2.71,19.32,1.5
2319,Osasuna,Barcelona,1,2,2023-2024,27.97,3.58,18.79,1.92
2320,Atletico de Madrid,Sevilla,1,0,2023-2024,23.0,2.21,22.42,3.16
2321,Rayo Vallecano,Alaves,2,0,2023-2024,21.5,1.58,21.45,1.05
2322,Athletic Club,Cadiz,3,0,2023-2024,,,21.5,2.71
2323,Barcelona,Betis,5,0,2023-2024,22.89,2.05,27.97,3.58
2324,Celta Vigo,Mallorca,0,1,2023-2024,19.32,1.5,22.5,2.13
2325,Valencia,Atletico de Madrid,3,0,2023-2024,22.42,3.16,17.63,1.74
2326,Getafe,Osasuna,3,2,2023-2024,18.79,1.92,20.16,1.82
2327,Real Madrid,Real Sociedad,2,1,2023-2024,20.39,2.08,28.47,4.05
2328,Villarreal,Almeria,2,1,2023-2024,,,22.5,2.92
2329,Sevilla,Las Palmas,1,0,2023-2024,18.61,1.58,23.0,2.21
2330,Granada,Girona,2,4,2023-2024,22.95,4.0,18.63,1.66
2331,Alaves,Athletic Club,0,2,2023-2024,21.5,2.71,21.5,1.58
2332,Almeria,Valencia,2,2,2023-2024,17.63,1.74,,
2333,Barcelona,Celta Vigo,3,2,2023-2024,22.5,2.13,27.97,3.58
2334,Girona,Mallorca,5,3,2023-2024,19.32,1.5,22.95,4.0
2335,Osasuna,Sevilla,0,0,2023-2024,23.0,2.21,18.79,1.92
2336,Atletico de Madrid,Real Madrid,3,1,2023-2024,28.47,4.05,22.42,3.16
2337,Betis,Cadiz,1,1,2023-2024,,,22.89,2.05
2338,Rayo Vallecano,Villarreal,1,1,2023-2024,22.5,2.92,21.45,1.05
2339,Real Sociedad,Getafe,4,3,2023-2024,20.16,1.82,20.39,2.08
2340,Las Palmas,Granada,1,0,2023-2024,18.63,1.66,18.61,1.58
2341,Sevilla,Almeria,5,1,2023-2024,,,23.0,2.21
2342,Mallorca,Barcelona,2,2,2023-2024,27.97,3.58,19.32,1.5
2343,Athletic Club,Getafe,2,2,2023-2024,20.16,1.82,21.5,2.71
2344,Cadiz,Rayo Vallecano,0,0,2023-2024,21.45,1.05,,
2345,Villarreal,Girona,1,2,2023-2024,22.95,4.0,22.5,2.92
2346,Valencia,Real Sociedad,0,1,2023-2024,20.39,2.08,17.63,1.74
2347,Real Madrid,Las Palmas,2,0,2023-2024,18.61,1.58,28.47,4.05
2348,Osasuna,Atletico de Madrid,0,2,2023-2024,22.42,3.16,18.79,1.92
2349,Granada,Betis,1,1,2023-2024,22.89,2.05,18.63,1.66
2350,Celta Vigo,Alaves,1,1,2023-2024,21.5,1.58,22.5,2.13
2351,Barcelona,Sevilla,1,0,2023-2024,23.0,2.21,27.97,3.58
2352,Getafe,Villarreal,0,0,2023-2024,22.5,2.92,20.16,1.82
2353,Girona,Real Madrid,0,3,2023-2024,28.47,4.05,22.95,4.0
2354,Real Sociedad,Athletic Club,3,0,2023-2024,21.5,2.71,20.39,2.08
2355,Rayo Vallecano,Mallorca,2,2,2023-2024,19.32,1.5,21.45,1.05
2356,Almeria,Granada,3,3,2023-2024,18.63,1.66,,
2357,Atletico de Madrid,Cadiz,3,2,2023-2024,,,22.42,3.16
2358,Betis,Valencia,3,0,2023-2024,17.63,1.74,22.89,2.05
2359,Alaves,Osasuna,0,2,2023-2024,18.79,1.92,21.5,1.58
2360,Las Palmas,Celta Vigo,2,1,2023-2024,22.5,2.13,18.61,1.58
2361,Athletic Club,Almeria,3,0,2023-2024,,,21.5,2.71
2362,Cadiz,Girona,0,1,2023-2024,22.95,4.0,,
2363,Mallorca,Valencia,1,1,2023-2024,17.63,1.74,19.32,1.5
2364,Real Madrid,Osasuna,4,0,2023-2024,18.79,1.92,28.47,4.05
2365,Sevilla,Rayo Vallecano,2,2,2023-2024,21.45,1.05,23.0,2.21
2366,Atletico de Madrid,Real Sociedad,2,1,2023-2024,20.39,2.08,22.42,3.16
2367,Celta Vigo,Getafe,2,2,2023-2024,20.16,1.82,22.5,2.13
2368,Alaves,Betis,1,1,2023-2024,22.89,2.05,21.5,1.58
2369,Granada,Barcelona,2,2,2023-2024,27.97,3.58,18.63,1.66
2370,Villarreal,Las Palmas,1,2,2023-2024,18.61,1.58,22.5,2.92
2371,Osasuna,Granada,2,0,2023-2024,18.63,1.66,18.79,1.92
2372,Celta Vigo,Atletico de Madrid,0,3,2023-2024,22.42,3.16,22.5,2.13
2373,Getafe,Betis,1,1,2023-2024,22.89,2.05,20.16,1.82
2374,Real Sociedad,Mallorca,1,0,2023-2024,19.32,1.5,20.39,2.08
2375,Sevilla,Real Madrid,1,1,2023-2024,28.47,4.05,23.0,2.21
2376,Las Palmas,Rayo Vallecano,0,1,2023-2024,21.45,1.05,18.61,1.58
2377,Girona,Almeria,5,2,2023-2024,,,22.95,4.0
2378,Barcelona,Athletic Club,1,0,2023-2024,21.5,2.71,27.97,3.58
2379,Villarreal,Alaves,1,1,2023-2024,21.5,1.58,22.5,2.92
2380,Valencia,Cadiz,2,0,2023-2024,,,17.63,1.74
2381,Girona,Celta Vigo,1,0,2023-2024,22.5,2.13,22.95,4.0
2382,Almeria,Las Palmas,1,2,2023-2024,18.61,1.58,,
2383,Barcelona,Real Madrid,1,2,2023-2024,28.47,4.05,27.97,3.58
2384,Cadiz,Sevilla,2,2,2023-2024,23.0,2.21,,
2385,Mallorca,Getafe,0,0,2023-2024,20.16,1.82,19.32,1.5
2386,Athletic Club,Valencia,2,2,2023-2024,17.63,1.74,21.5,2.71
2387,Betis,Osasuna,2,1,2023-2024,18.79,1.92,22.89,2.05
2388,Rayo Vallecano,Real Sociedad,2,2,2023-2024,20.39,2.08,21.45,1.05
2389,Atletico de Madrid,Alaves,2,1,2023-2024,21.5,1.58,22.42,3.16
2390,Granada,Villarreal,2,3,2023-2024,22.5,2.92,18.63,1.66
2391,Las Palmas,Atletico de Madrid,2,1,2023-2024,22.42,3.16,18.61,1.58
2392,Betis,Mallorca,2,0,2023-2024,19.32,1.5,22.89,2.05
2393,Celta Vigo,Sevilla,1,1,2023-2024,23.0,2.21,22.5,2.13
2394,Real Sociedad,Barcelona,0,1,2023-2024,27.97,3.58,20.39,2.08
2395,Osasuna,Girona,2,4,2023-2024,22.95,4.0,18.79,1.92
2396,Alaves,Almeria,1,0,2023-2024,,,21.5,1.58
2397,Villarreal,Athletic Club,2,3,2023-2024,21.5,2.71,22.5,2.92
2398,Real Madrid,Rayo Vallecano,0,0,2023-2024,21.45,1.05,28.47,4.05
2399,Valencia,Granada,1,0,2023-2024,18.63,1.66,17.63,1.74
2400,Getafe,Cadiz,1,0,2023-2024,,,20.16,1.82
2401,Athletic Club,Celta Vigo,4,3,2023-2024,22.5,2.13,21.5,2.71
2402,Almeria,Real Sociedad,1,3,2023-2024,20.39,2.08,,
2403,Real Madrid,Valencia,5,1,2023-2024,17.63,1.74,28.47,4.05
2404,Granada,Getafe,1,1,2023-2024,20.16,1.82,18.63,1.66
2405,Rayo Vallecano,Girona,1,2,2023-2024,22.95,4.0,21.45,1.05
2406,Osasuna,Las Palmas,1,1,2023-2024,18.61,1.58,18.79,1.92
2407,Atletico de Madrid,Villarreal,3,1,2023-2024,22.5,2.92,22.42,3.16
2408,Sevilla,Betis,1,1,2023-2024,22.89,2.05,23.0,2.21
2409,Barcelona,Alaves,2,1,2023-2024,21.5,1.58,27.97,3.58
2410,Mallorca,Cadiz,1,1,2023-2024,,,19.32,1.5
2411,Alaves,Granada,3,1,2023-2024,18.63,1.66,21.5,1.58
2412,Atletico de Madrid,Mallorca,1,0,2023-2024,19.32,1.5,22.42,3.16
